,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
199,6kAOsnRUgp21bPiUoVZeuJ,0.316,0.869,7,-4.244,0,0.0642,0.000197,0.199,0.133,0.302,169.916,4
200,5XvkXB1vcquootiIcUOoTz,0.359,0.828,3,-3.173,1,0.0787,2.37e-05,0.0312,0.115,0.288,144.984,4
201,7cbsuVHDGO1QWG15TUOOtp,0.45,0.92,10,-6.033,1,0.066,0.00543,0.737,0.0883,0.0336,127.996,4
202,42spqcUVTDlgrZ5oMVgAIi,0.492,0.976,8,-5.096,1,0.187,0.00159,1.16e-06,0.204,0.148,124.959,4
203,77shkefXyUkPU45nis6XkK,0.482,0.963,2,-2.042,0,0.0981,0.000639,0.000154,0.311,0.295,93.927,4
204,737XfNYZZEXtztAT3pg2Pz,0.592,0.957,3,-2.011,0,0.0787,0.00567,1.27e-06,0.597,0.619,99.99,4
205,1yDYJ7npSt07XLLOKGVkd6,0.381,0.945,5,-2.741,1,0.127,5.77e-05,0.00109,0.135,0.64,104.154,4
206,71mE84b1tlwHSEQIYWOsjt,0.283,0.937,5,-3.766,0,0.0967,0.00113,0.00115,0.183,0.528,169.276,4
207,3w8qOAwbHF6zYeYT7pj7DI,0.542,0.94,8,-0.713,1,0.0628,0.000737,0.0,0.133,0.765,120.053,4
208,47pdRsV1NWDUgK8PDCLESE,0.652,0.541,8,-5.938,1,0.0325,0.0645,0.0,0.126,0.768,97.987,4
209,1tvXrlQiwYnH2YQNAW13wj,0.652,0.772,7,-5.794,1,0.0318,0.12,0.0,0.171,0.426,114.999,4
210,0ShOMmXTJmLMDAN3G40Vqu,0.494,0.813,9,-3.995,1,0.0405,0.036,0.0,0.354,0.498,95.008,4
211,3VzILvJcGQfDfGNayEWVD0,0.468,0.76,6,-4.928,1,0.0393,0.0218,1.16e-06,0.114,0.51,97.995,4
212,4qQZJHGOfX06guYJPbeJFW,0.664,0.708,10,-5.196,1,0.0357,0.0497,0.0,0.0769,0.847,93.965,4
213,1QeQ1bq6jitMzdgNu8nK1L,0.245,0.889,9,-3.401,1,0.0884,9.3e-05,0.835,0.239,0.052,139.775,4
214,3nBGFgfRQ8ujSmu5cGlZIU,0.601,0.789,4,-6.822,0,0.0328,0.0395,0.812,0.114,0.315,137.06,4
215,1UpzWP1vm3xEdCnSx7uiF0,0.581,0.908,0,-7.252,1,0.0899,0.0013,0.803,0.101,0.11,124.965,3
216,7oyTUCYrSf14EZmOvBgvTt,0.299,0.899,7,-5.541,1,0.084,0.00117,0.635,0.187,0.52,186.965,5
217,2qJpcZnMUQNOdAPxsuhFFe,0.256,0.939,4,-5.537,0,0.0658,0.00317,0.756,0.159,0.408,91.143,4
218,6eOGjyegLDZqCvCZ3divgp,0.543,0.562,7,-7.705,0,0.045,0.136,1.19e-05,0.156,0.0523,123.135,4
219,6ZdNlJkkkSu7CQBwqqb1F0,0.732,0.518,6,-7.348,1,0.0779,0.917,3.08e-05,0.314,0.964,169.912,4
220,3USOTQdPtZlgVurwaqsdI5,0.521,0.297,2,-7.022,1,0.0351,0.732,0.0,0.273,0.517,118.681,4
221,0ffz9KBdCb7oJkSK0W7bbf,0.47,0.877,2,-3.74,1,0.208,0.0149,1.35e-06,0.171,0.433,130.709,4
222,7lFgli7y2vo7sjgynHZzBP,0.501,0.796,0,-4.599,1,0.104,0.107,0.000974,0.539,0.582,130.719,4
223,3pYKJaLiixRcDFfcNhxZKK,0.623,0.938,0,-4.161,1,0.123,0.00296,0.000852,0.48,0.308,112.022,4
224,6crBy2sODw2HS53xquM6us,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,4
225,6gZhmhlrI2fBKWzcEgCIOw,0.558,0.939,7,-6.402,1,0.0584,0.00173,0.797,0.111,0.195,110.008,4
226,6p8eFfPw3nQkf37aT3AkmK,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,4
227,0gGfmw4csswZmFPj9YK8GW,0.323,0.804,7,-7.397,1,0.0369,7.35e-05,0.835,0.0957,0.384,144.756,5
228,39zWYYZStDgWi32sOU9AX4,0.31,0.584,7,-10.091,1,0.042,0.000827,0.512,0.0528,0.16,86.913,4
229,03sEzk1VyrUZSgyhoQR0LZ,0.415,0.53,9,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.174,1
230,1v28FceHqJMb64GoK2ffrQ,0.628,0.932,2,-6.376,1,0.0436,9.93e-05,0.0853,0.336,0.738,142.211,4
231,79Duqncgr3uuUoZI7Ir9J2,0.766,0.882,6,-9.343,0,0.0552,0.00221,0.191,0.108,0.773,139.832,4
232,4la0kpcaAktcYshMiXb6H8,0.526,0.951,9,-8.939,0,0.0388,0.0191,0.909,0.398,0.424,137.869,4
233,4EYbtv51B2a4FNOkYHTTtQ,0.606,0.944,9,-7.323,0,0.0612,0.00595,0.956,0.0629,0.198,136.87,4
234,2XRFYKCiSLSJhyMjZitOv5,0.621,0.685,7,-10.201,1,0.0474,0.0741,0.736,0.155,0.241,104.909,4
235,464Q6gFqBPItwWNZF8WbjR,0.467,0.91,8,-6.926,1,0.0657,0.00662,0.774,0.282,0.475,137.819,4
236,3dxDj8pDPlIHCIrUPXuCeG,0.532,0.967,11,-7.977,0,0.0457,0.146,0.985,0.115,0.59,136.083,4
237,6GtX0jaNL8IjVQfrDBx81z,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4
238,1BKT2I9x4RGKaKqW4up34s,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,4
239,4O9ICXbrUTAVR5kkx6xANJ,0.761,0.899,10,-3.09,0,0.183,0.0137,0.0,0.0719,0.673,95.021,4
240,0LWkaEyQRkF0XAms8Bg1fC,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,4
241,6RUpJeXT6U4SPEafnr9Wr7,0.537,0.948,8,-3.063,1,0.355,0.151,0.0,0.356,0.792,186.151,4
242,4UVKy0DI1hOlL8xF99Ba5j,0.517,0.927,7,-7.152,1,0.0479,0.000376,0.00819,0.136,0.597,138.154,4
243,0Ze4JLsCUFohUFhDhXVo6w,0.317,0.954,2,-4.615,1,0.315,2.6e-05,0.206,0.0871,0.057,144.997,3
244,7D1wLtyGaUppoqMleM6VqT,0.414,0.945,9,-4.66,1,0.0897,0.000333,0.479,0.314,0.565,145.014,4
245,12agMQaxWkreYs3SH1D4Ag,0.352,0.98,6,-3.451,1,0.236,0.000305,0.00482,0.103,0.149,200.054,4
246,4GssB27iJeqmfGxS94Tfij,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,4
247,6cTvR35cvugp2SLSPsnzy0,0.405,0.992,4,-5.374,0,0.219,4.1e-06,0.786,0.317,0.224,175.033,4
248,0WQD53KFehtsp5AQlsRJE2,0.182,0.962,8,-5.271,1,0.136,1.94e-05,0.0102,0.157,0.214,168.042,4
249,0UvsK2aQdg2bQU4bCGn6fK,0.491,0.839,6,-9.186,0,0.0897,0.00104,0.0841,0.113,0.271,160.248,4
250,5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4
251,2wJJNgD6GrKoQ435VxTRv6,0.522,0.97,10,-4.576,0,0.209,5.53e-05,0.0,0.246,0.488,121.054,4
252,2RsAajgo0g7bMCHxwH3Sk0,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
253,4CeeEOM32jQcH3eN9Q2dGj,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4
254,4gHnSNHs8RyVukKoWdS99f,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4
255,1vZa484DLjN4IMQ1oAwa6Z,0.297,0.958,1,-4.092,1,0.0767,4.06e-05,0.000974,0.146,0.172,175.013,3
256,7mBlBHsCrl4sVGDhSUrZRC,0.16,0.979,6,-5.695,0,0.182,3.76e-06,0.865,0.288,0.179,162.113,4
257,5e3YOg6fIkP0wD5TyxcHOH,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,4
258,4hs6ec1Vm9R8n2qu1UneOk,0.438,0.949,9,-3.342,1,0.101,0.00387,7.07e-05,0.319,0.488,165.032,4
259,6lLE9NCzojRvLsapCD94SX,0.494,0.991,11,-2.445,0,0.14,0.00191,0.000399,0.384,0.303,140.003,4
260,36feTuaghMp0EprGGHwDi4,0.538,0.94,3,-4.075,0,0.064,0.00588,8.06e-06,0.208,0.62,147.741,4
261,3Z3XMmfiUYDSMXqWMhmyGP,0.587,0.899,1,-4.174,1,0.0368,0.0171,1.05e-05,0.0691,0.619,92.253,4
262,0bNifl3RBzFEPu6KKlMxA5,0.575,0.961,6,-3.409,1,0.0356,0.0315,7.98e-05,0.0915,0.423,136.491,4
263,1pIJ4ToCtG8vA4NNRD42r4,0.508,0.942,6,-3.104,1,0.0478,0.0131,0.0,0.156,0.514,148.166,4
264,4uyVMDeXPOJEKua8ga7RCh,0.534,0.931,1,-3.335,1,0.061,0.0194,0.0,0.243,0.778,150.197,4
265,6OXlb1FnbySxMPPhbwiXic,0.496,0.913,4,-6.437,0,0.0586,0.000422,0.0,0.375,0.529,159.94,4
266,4y6UnEtDvKzfuft5zgJbQo,0.578,0.97,1,-2.766,1,0.0715,0.0123,0.0,0.35,0.574,129.119,4
267,7ibw8kVe6zng4eiwNEIln9,0.506,0.941,6,-4.732,1,0.0702,0.00663,0.0183,0.432,0.647,157.944,4
268,1VJoGkmz9sNLOKtDFKbhVe,0.386,0.916,2,-7.816,1,0.0572,9.18e-06,0.702,0.105,0.254,175.063,3
269,4Ttkmz62YJxkCSRC0UhZMC,0.35,0.947,1,-4.222,1,0.0816,1e-05,0.8,0.284,0.373,187.415,3
270,1HHZYq41QjOQGtwM8lwadz,0.433,0.926,2,-6.565,1,0.0707,2.25e-06,0.582,0.0708,0.185,94.999,4
271,2v17Q8NECzxvWQ79s7ymOK,0.315,0.109,5,-18.112,0,0.0413,0.719,0.828,0.0993,0.0495,139.569,3
272,041shuuoKMRmCoqcCWLTgl,0.504,0.964,1,-8.113,1,0.13,2.53e-06,0.746,0.0728,0.224,125.03,4
273,7jEZayw9VRu74sUsKDx0L7,0.331,0.696,2,-7.158,0,0.0344,0.00575,0.217,0.0844,0.184,82.238,4
274,3UWhXotUUpLzpO1yOqsLMC,0.323,0.682,4,-8.016,0,0.0447,0.00476,0.52,0.186,0.141,95.804,4
275,3oAKqhgmGVstfw93RrMRlB,0.51,0.609,2,-8.518,0,0.0294,0.17,0.505,0.219,0.266,102.026,4
276,7h8A1k8svWqADaijNeQi3b,0.498,0.752,0,-7.246,0,0.0351,0.0315,0.479,0.0883,0.153,109.894,4
277,2rxoD3APza2XEGHOQ5bry6,0.481,0.687,2,-7.812,0,0.0405,0.0186,0.693,0.109,0.26,107.017,4
278,1zWSuhTp48GXm9YL6RGJcM,0.487,0.678,2,-7.919,1,0.0427,0.0053,0.455,0.132,0.319,113.051,4
279,2H0nxRrV8i8dxeTremZYNr,0.36,0.501,9,-9.839,0,0.0315,0.0432,0.412,0.0961,0.14,149.854,3
280,5pQoCkKOIew8c81hPaRa6g,0.388,0.848,0,-7.08,1,0.0445,0.00147,0.433,0.12,0.15,150.045,3
281,11ArWSwCKdG9P0ZAzDlS2G,0.266,0.807,5,-7.167,0,0.0507,0.000943,0.199,0.0977,0.198,139.031,3
282,0xpyV2kioVpmT2diB6hIuA,0.331,0.401,9,-18.658,0,0.0484,0.974,0.942,0.0921,0.0652,126.188,3
283,6PDkfuMBaoEztF33wwp2ut,0.524,0.972,8,-4.476,1,0.0715,8.02e-06,0.93,0.0524,0.279,100.08,4
284,4UA3PrX0FPWmiBZfTxunz3,0.377,0.934,7,-5.977,1,0.154,9.94e-05,0.833,0.335,0.249,159.897,4
285,3sday56iSsKePe8emJf9Gz,0.459,0.965,1,-3.07,1,0.0492,6.89e-05,0.049,0.326,0.735,147.973,4
286,5ww8frwJdMTjfM7owIJcqH,0.376,0.969,8,-3.917,1,0.111,0.000323,0.00177,0.0898,0.201,184.996,4
287,5a7EBSY1885pwmNMXjvJn2,0.439,0.964,6,-5.877,0,0.167,9.01e-06,0.0941,0.112,0.265,160.03,4
288,6iQDmWrbrMQ0vPfbKqqvKU,0.319,0.684,9,-9.059,1,0.0527,0.00137,0.295,0.107,0.166,106.619,3
289,2TfSHkHiFO4gRztVIkggkE,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,4
290,4SBDvoNGlOKhhYxhanTzN4,0.479,0.945,5,-5.948,0,0.105,0.0015,0.00114,0.349,0.457,144.946,4
291,4Cb9D4VVltGdkurn35WsVh,0.557,0.986,2,-3.243,0,0.074,0.00575,0.847,0.211,0.188,127.975,4
292,1v7L65Lzy0j0vdpRjJewt1,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4
293,6n8TMVyFKoUmDc4apxceRD,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,4
294,7t39VlhMXOqI4J9cxvQGWn,0.256,0.99,1,-4.797,0,0.483,0.00182,4.35e-05,0.325,0.069,199.852,4
295,37mzvzEnUnjebtBCjChnXm,0.16,0.945,4,-3.169,1,0.0876,0.015,0.0,0.216,0.427,82.377,4
296,5USP5rJ3B5S02nPzpbJM7S,0.308,0.979,9,-3.082,0,0.148,0.000127,2.67e-05,0.301,0.0664,199.897,4
297,2Lyp7nAhVrrGeoWRYZBK4D,0.406,0.99,8,-2.93,1,0.155,0.00335,1.15e-05,0.31,0.399,149.964,4
298,3XIzbuTBSnoZvIgwrr1PbX,0.351,0.962,11,-3.61,0,0.105,0.00123,0.0,0.106,0.14,180.068,4
299,3UPr0Yvnz4iQFV4tSIeXPl,0.294,0.988,9,-3.514,0,0.218,0.00163,0.00482,0.0954,0.188,199.806,4
300,2cbgpvY2TZjm0e7R14VwKD,0.369,0.981,0,-3.443,1,0.141,0.000559,9.76e-06,0.0445,0.282,184.931,4
301,7KARhd4FYHX1daiiNlYvqN,0.448,0.925,2,-3.856,0,0.0527,0.0333,0.0,0.0951,0.467,164.96,4
302,5GXDTt1dnYq53it7pV5viU,0.157,0.961,11,-3.743,0,0.103,0.000285,0.016,0.311,0.113,179.924,4
303,2R2GyFA8cHHnZr8Bzs4Xyb,0.29,0.983,2,-4.088,1,0.299,0.0009,9.38e-05,0.0625,0.125,199.944,4
304,59U0FynAWOMncfN86yjF5A,0.36,0.941,11,-3.488,1,0.0643,6.63e-05,0.00049,0.191,0.54,174.837,4
305,0mXud9DBQ4zukNC6b1TKSv,0.298,0.979,5,-3.722,0,0.102,0.000106,0.00154,0.349,0.32,200.072,4
306,5TFDKCg738tqykCuezzoL1,0.137,0.987,2,-3.367,1,0.167,0.000106,0.000475,0.379,0.28,199.964,4
307,2nmCeie8QTQ1q6XuSM9Enh,0.234,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.846,4
308,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4
309,3qmvK8QARSPkFTuKeIXSbs,0.542,0.932,4,-4.896,1,0.05,0.0747,0.0,0.613,0.698,140.135,4
310,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4
311,5JJKkuYGj99dfws5MiiJSR,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,4
312,0JJP0IS4w0fJx01EcrfkDe,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,4
313,4kfm1uI9QGaoN9qm6CkAMn,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,4
314,6GG73Jik4jUlQCkKg9JuGO,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4
315,2Sru5y6R0mYhV9nEHMDWJ7,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,4
316,2t5NYzZgq3cf7ck9Eg51ZQ,0.24,0.961,10,-7.592,0,0.123,3.63e-05,0.00426,0.164,0.0576,102.424,4
317,4Yf5bqU3NK4kNOypcrLYwU,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,4
318,3RAFcUBrCNaboRXoP3S5t1,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,4
319,0KUTD1WbYvFSilvd2nDxDG,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,4
320,7Ie9W94M7OjPoZVV216Xus,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5
321,0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4
322,4bPQs0PHn4xbipzdPfn6du,0.569,0.83,9,-4.106,0,0.14,0.0807,0.0,0.114,0.609,170.094,4
323,64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,4
324,0WYxL4r8f5WEjTyvwwmwnA,0.45,0.971,9,-0.947,1,0.085,0.00917,0.0,0.163,0.335,114.973,4
325,7j31rVgGX9Q2blT92VBEA0,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4
326,5wQnmLuC1W7ATsArWACrgW,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4
327,2nLtzopw4rPReszdYBJU6h,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4
328,003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4
329,3asFGFY3uLjMDmML1p0tYm,0.339,0.931,5,-3.425,0,0.062,0.0015,0.000142,0.425,0.467,112.548,4
330,6ljbkNIzfmFrGyYUTUAleN,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,4
331,3Zwu2K0Qa5sT6teCCHPShP,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,4
332,1hwJKpe0BPUsq6UUrwBWTw,0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,4
333,0jqK7sGTLsHPkQrrcrGuKD,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,4
334,3KBYHSo6IPP3WNMadvouX7,0.287,0.986,7,-3.485,1,0.166,6.13e-05,0.00156,0.364,0.217,96.895,4
335,207JMQ8z3wuOIa2C6XVY6i,0.32,0.974,2,-2.98,1,0.112,8.5e-06,0.0309,0.0993,0.326,102.708,4
336,3Q8HNCQq4NU8dd7qBv6m13,0.558,0.967,2,-3.238,1,0.064,1.87e-05,0.022,0.22,0.447,104.011,4
337,3htNWAURTQyS8qe6MFbEzt,0.241,0.965,7,-3.17,1,0.129,6.29e-05,0.000251,0.329,0.367,159.833,4
338,3WRTADbL0criwvX6IQFex2,0.241,0.961,2,-3.476,0,0.0852,0.000103,0.00657,0.0994,0.195,97.015,4
339,56k03SYLG07S5EtxbXrSEG,0.517,0.946,2,-4.014,1,0.0566,0.00018,0.0661,0.103,0.188,105.792,4
340,7KzTfufz9OG0uYWjrTYGwp,0.553,0.972,2,-3.415,0,0.0704,8.8e-05,5.53e-05,0.131,0.304,103.997,3
341,1QAz671ewHPs31WxBBVkKG,0.454,0.975,3,-2.394,1,0.0535,3.81e-05,0.0109,0.216,0.265,87.957,4
342,2zkTehkNBWVQIGda4y729C,0.389,0.952,4,-3.059,0,0.0944,5.74e-05,0.00407,0.341,0.252,175.941,4
343,3lovxWhnSMb75aT8GxmUDY,0.549,0.98,5,-2.647,0,0.0971,5.59e-05,0.000719,0.229,0.274,102.966,4
344,2vH5Fy44mcCDUrUk0XbvfH,0.543,0.988,2,-2.672,0,0.0906,1.08e-05,0.000855,0.317,0.245,108.058,4
345,6m4SrM5K2wwibpBnpKVBZe,0.234,0.955,1,-6.068,1,0.108,8.17e-06,0.00475,0.258,0.134,108.006,5
346,6x6UnL6dWt3r8nQMlSMmAx,0.302,0.956,10,-6.316,0,0.0834,4.72e-05,0.000403,0.228,0.304,76.997,4
347,6QD6PReeaIZ5iZXVEntcKE,0.297,0.971,10,-5.157,0,0.149,8.12e-06,0.871,0.194,0.147,107.871,4
348,37jURwcKbPTtXm83uv869E,0.581,0.908,0,-7.252,1,0.0899,0.0013,0.803,0.101,0.11,124.965,3
349,7hhOhjbcHE426a6fqhRMXu,0.541,0.922,10,-5.636,1,0.0513,4.59e-05,0.116,0.134,0.503,142.953,4
350,5jNgH55JJuDBRTDJcTI9YY,0.343,0.839,4,-4.378,0,0.074,0.000662,0.0107,0.208,0.502,92.677,4
351,5JJQSZkY6EZmiYCEsSyg4G,0.158,0.988,4,-2.399,1,0.247,0.000223,0.0113,0.271,0.0717,152.972,4
352,1IM5em8ceA9Ukorn9xf19w,0.31,0.692,0,-7.227,1,0.249,0.298,0.00158,0.321,0.404,142.388,3
353,2teH8BAM9q2oSmBre5hiQM,0.428,0.69,11,-8.205,0,0.119,0.686,0.000127,0.498,0.688,86.163,4
354,1YgDGKyKhFlimPw3mLavPG,0.537,0.753,8,-9.441,1,0.35,0.328,1.52e-05,0.368,0.693,90.292,4
355,1JLvr8qmZ6hQM7H6MsIqHV,0.321,0.807,4,-9.876,0,0.568,0.723,0.0,0.466,0.561,89.811,4
356,7oFiFPltiQTBqVutyiSwvE,0.836,0.812,2,-6.985,1,0.215,0.188,1.82e-06,0.0982,0.769,92.009,4
357,44lxKKHQuGj9Y99hnmtOTK,0.273,0.67,7,-10.202,1,0.421,0.132,0.00191,0.666,0.721,183.17,4
358,2DGrID7i8pkoqR2gHxnEHC,0.413,0.851,1,-8.07,1,0.394,0.179,0.0,0.442,0.406,96.576,4
359,0V3nTTKA24XKCayp8igU4l,0.533,0.724,7,-8.954,0,0.311,0.275,4.59e-06,0.118,0.504,89.862,4
360,3KQh7ppbDxVjdJBtjvP5BU,0.419,0.871,11,-6.432,0,0.468,0.715,0.0,0.211,0.577,201.451,4
361,67vrmPygrZ9giGqHUSReAT,0.578,0.631,9,-6.518,0,0.309,0.0243,0.0,0.0665,0.716,96.332,4
362,7N1Z5IAGMEWXZcxfpFt87k,0.679,0.724,8,-9.265,1,0.258,0.524,2.38e-05,0.765,0.874,92.585,4
363,21O0XXPEWPtePt5RMY93Ob,0.358,0.889,1,-8.045,1,0.335,0.266,1.46e-05,0.172,0.666,85.61,4
364,4hSW2xfTKkxKSQwge0bCnj,0.454,0.972,2,-4.785,0,0.122,1.98e-05,0.0033,0.0402,0.255,132.071,4
365,4mTV3JOltmiOgDAtTCkZMz,0.252,0.984,1,-3.896,1,0.0986,0.000429,0.00504,0.905,0.147,107.516,3
366,2dDlRT8gT5jCBm5m5qkneI,0.348,0.977,4,-4.405,0,0.143,0.000936,0.0015,0.0775,0.138,139.97,4
367,3Mol9yc6kEdpu8lKEvsune,0.52,0.96,1,-4.235,1,0.184,1.37e-05,0.0,0.0807,0.298,119.972,4
368,0eZBeB2xFIS65jQHerispi,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,4
369,2UvvOucWTQplRKovGI4Gfn,0.474,0.906,9,-4.333,0,0.0623,0.00364,2.14e-05,0.155,0.609,152.569,4
370,3U6sjwor2GyL9gwiolSi1Q,0.537,0.968,2,-3.957,1,0.0705,0.000668,0.00945,0.231,0.348,110.966,4
371,2uScronOTfsar659vkA6Td,0.39,0.397,0,-13.487,0,0.0308,0.463,0.899,0.11,0.0506,92.07,4
372,1y4pG763JoLyu6bolvk3zU,0.0675,0.11,0,-19.996,0,0.0404,0.964,0.714,0.117,0.0346,72.339,1
373,1tFXOAyCTBrz6yhfWo6ZzW,0.0674,0.23,11,-14.709,0,0.0337,0.744,0.605,0.0959,0.0389,73.299,4
374,0yghRh4h6IgGXACcoT5c3E,0.441,0.718,10,-10.796,0,0.0694,0.572,0.875,0.335,0.131,92.01,3
375,6zW4X8wanOjf4dEB8uNXhy,0.345,0.519,8,-9.886,1,0.0333,0.305,0.931,0.0783,0.134,105.9,4
376,0JClM8YebWZLY5JfPNR1D6,0.308,0.526,8,-10.292,1,0.0397,0.126,0.829,0.112,0.114,79.807,4
377,0T0uvg0M5nS9qns5oIxjWH,0.246,0.4,4,-14.758,0,0.039,0.613,0.737,0.414,0.05,117.169,4
378,2IotIebHVqBCnxOConMGLi,0.164,0.357,1,-11.394,0,0.0351,0.38,0.361,0.125,0.0358,85.055,3
379,4iG2gAwKXsOcijVaVXzRPW,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,3
380,4UPp43yKWgfR5w5H0pLPTt,0.653,0.627,3,-5.585,0,0.029,0.636,5.07e-06,0.0584,0.79,135.301,4
381,32H7fwKsaYtSl6qiXFI6I6,0.651,0.913,9,-5.667,0,0.0384,0.0437,0.00133,0.311,0.736,120.028,4
382,2eWS7TzDYsvsWDHn3LS5Mk,0.593,0.727,11,-5.425,1,0.0395,0.0189,0.0,0.146,0.469,80.004,4
383,4Q3ikbp3CWt0Gp4iYDt4lV,0.464,0.949,2,-2.454,1,0.336,0.003,0.000113,0.0808,0.374,77.121,4
384,5lq6hpsabgw22xRYPHVV5c,0.432,0.94,10,-4.099,0,0.374,0.159,0.0,0.154,0.225,80.084,4
385,781V2Y5LPtcpgONEOadadE,0.57,0.993,7,-3.757,1,0.337,0.00628,0.00796,0.0876,0.405,87.0,4
386,7K1w8pMu2MeXgU3FPqwxbR,0.631,0.816,9,-6.208,1,0.0308,0.121,0.0,0.288,0.462,139.023,4
387,3Pd8cH0EEM5aLuHXVfjWxM,0.45,0.907,1,-6.133,1,0.0528,1.77e-05,0.00237,0.149,0.294,95.03,4
388,5rUv179NuGHKBrmz4k5hiu,0.351,0.979,1,-4.0,1,0.0559,0.000142,1.95e-05,0.322,0.534,101.36,4
389,2nOQgWpDJ3AV9CGrQXZTmH,0.454,0.93,0,-4.069,0,0.112,0.00258,0.0,0.263,0.625,174.093,4
390,5IpXLGVFDsQGXNyaJNbwIh,0.651,0.698,10,-7.324,0,0.0691,0.0938,0.0,0.244,0.491,172.034,4
391,3iXNlPQNYPrtimAEM49PsG,0.448,0.896,8,-6.533,1,0.0593,2.94e-05,0.0,0.375,0.437,174.073,4
392,0eXz8pS25MoeUguNPR9VvD,0.547,0.799,9,-7.47,1,0.128,0.000105,0.0955,0.0612,0.409,86.634,4
393,1kFQxTCGUXdxHP72MNuJRG,0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,4
394,2u96akbqgCRtkjfLMYrgZo,0.666,0.788,2,-7.02,1,0.0276,0.0884,0.0628,0.298,0.675,111.257,4
395,4fiOTntQKr24p07FvQDHZE,0.227,0.995,10,-4.361,0,0.173,0.000405,0.393,0.127,0.0363,87.499,4
396,1tflEwtV8PtN6IRErehdve,0.535,0.95,9,-5.819,0,0.157,0.00208,0.00146,0.142,0.0804,133.009,4
397,2r7FNt9OKoMxqHvMakXWOj,0.581,0.908,0,-7.252,1,0.0899,0.0013,0.803,0.101,0.11,124.965,3
398,71iCIDwJuPIarmnpYhYvYl,0.45,0.907,1,-6.133,1,0.0528,1.77e-05,0.00237,0.149,0.294,95.03,4
